抓取批次,候选编号,来源编号,来源层级,地区,来源栏目,发布部门,文件标题,发布日期,命中关键词,文档类型,质量分,入库状态,建议动作,原文链接,来源列表页
20260502_020427,CAND-980A0BAA0CBB,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年9月辅助服务补偿及并网运行考核情况》进行公示的通知 2018-11-07,2018-11-07,辅助服务,HTML,50,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134164.html,https://scb.nea.gov.cn/dtyw/tzgg/index_30.html
20260502_020427,CAND-EC347143D231,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年10月辅助服务补偿及并网运行考核情况》进行公示的通知 2018-12-03,2018-12-03,辅助服务,HTML,50,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134172.html,https://scb.nea.gov.cn/dtyw/tzgg/index_30.html
20260502_020427,CAND-4CC107F05023,SRC-PR-004,省级监管,福建,国家能源局福建监管办公室-通知公告,国家能源局福建监管办公室,国家能源局关于印发《电力安全监管约谈办法》的通知 国能发安全〔2018〕79号 2018-12-03,2018-12-03,电力安全,HTML,50,低分候选,暂不回填,https://fjb.nea.gov.cn/dtyw/tzgg/202312/t20231217_221198.html,https://fjb.nea.gov.cn/dtyw/tzgg/index_33.html
20260502_020427,CAND-9AB7AEA8DD7D,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,国家能源局浙江监管办公室关于征求《浙江省电力交易机构监管办法（试行）》意见的函 2018-12-07,2018-12-07,电力交易,HTML,50,低分候选,暂不回填,https://zjb.nea.gov.cn/dtyw/tzgg/202309/t20230914_75780.html,https://zjb.nea.gov.cn/dtyw/tzgg/index_10.html
20260502_020427,CAND-A31EF0634BA9,SRC-PR-006,省级监管,贵州,国家能源局贵州监管办公室-通知公告,国家能源局贵州监管办公室,关于贵州金元织金金碧配售电有限公司注册成为贵州省电力自主交易市场主体相关信息的公示 2018-12-19,2018-12-19,注册,HTML,50,低分候选,暂不回填,https://gzb.nea.gov.cn/dtyw/tzgg/202308/t20230821_3688.html,https://gzb.nea.gov.cn/dtyw/tzgg/index_34.html
20260502_020427,CAND-FBE8D83FFF8C,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年11月辅助服务补偿及并网运行考核情况》进行公示的通知 2018-12-29,2018-12-29,辅助服务,HTML,50,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134173.html,https://scb.nea.gov.cn/dtyw/tzgg/index_29.html
20260502_020427,CAND-0436FAA29B74,SRC-R-002,区域监管,华中区域,国家能源局华中监管局-通知公告,国家能源局派出机构,关于进一步加强岁末年初和元旦春节期间电力安全生产工作的通知 2019-01-02,2019-01-02,电力安全,HTML,50,低分候选,暂不回填,https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165530.html,https://hzj.nea.gov.cn/dtyw/tzgg/index_11.html
20260502_020427,CAND-84397047FE89,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于做好岁末年初和春节两会期间电力安全保障工作的通知 2019-01-10,2019-01-10,电力安全,HTML,50,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110388.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_7.html
20260502_020427,CAND-2804686EE89E,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2018年12月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-02-15,2019-02-15,辅助服务,HTML,50,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134184.html,https://scb.nea.gov.cn/dtyw/tzgg/index_29.html
20260502_020427,CAND-2BFF8D17A7B9,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年1月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-03-06,2019-03-06,辅助服务,HTML,50,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134185.html,https://scb.nea.gov.cn/dtyw/tzgg/index_29.html
20260502_020427,CAND-90D426B1AC13,SRC-PR-006,省级监管,贵州,国家能源局贵州监管办公室-通知公告,国家能源局贵州监管办公室,关于公布贵州省统调电厂2018年7月并网运行考核及辅助服务补偿结果的通知 2019-03-07,2019-03-07,辅助服务,HTML,50,低分候选,暂不回填,https://gzb.nea.gov.cn/dtyw/tzgg/202308/t20230821_3691.html,https://gzb.nea.gov.cn/dtyw/tzgg/index_33.html
20260502_020427,CAND-EFB2914D4C2B,SRC-R-004,区域监管,华北区域,国家能源局华北监管局-通知公告,国家能源局派出机构,华北能源监管局关于明确电力安全监管约谈情形的通知 2019-03-18,2019-03-18,电力安全,HTML,50,低分候选,暂不回填,https://hbj.nea.gov.cn/dtyw/tzgg/202309/t20230925_120213.html,https://hbj.nea.gov.cn/dtyw/tzgg/index_31.html
20260502_020427,CAND-7FA499C13313,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年2月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-04-01,2019-04-01,辅助服务,HTML,50,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134187.html,https://scb.nea.gov.cn/dtyw/tzgg/index_29.html
20260502_020427,CAND-B866D3F0367A,SRC-PR-006,省级监管,贵州,国家能源局贵州监管办公室-通知公告,国家能源局贵州监管办公室,关于华能贵州能源销售有限责任公司注册成为贵州省电力自主交易市场主体相关信息的公示 2019-04-03,2019-04-03,注册,HTML,50,低分候选,暂不回填,https://gzb.nea.gov.cn/dtyw/tzgg/202308/t20230821_3695.html,https://gzb.nea.gov.cn/dtyw/tzgg/index_33.html
20260502_020427,CAND-AB26245BEB71,SRC-MU-008,直辖市,上海,上海市经济和信息化委员会-政策法规,上海市经济和信息化委员会,关于降低本市一般工商业电价有关事项的通知 根据《国家发展改革委关于电网企业增值税税率调整相应降低一般工商业电价的通知》（发改价格〔2019〕559 号）要求，经市政府同意并报国家发展改革委备案，决定将电网环节增值税税率由16%降至13%等措施形成的降价资金，用于降低本市一般工商业电价 2019-04-08,2019-04-08,电网,HTML,50,低分候选,暂不回填,https://www.sheitc.sh.gov.cn/01050220/20190408/0020-682130.html,https://www.sheitc.sh.gov.cn/zcfg/index_23.html
20260502_020427,CAND-7DAC37BDE676,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年3月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-04-22,2019-04-22,辅助服务,HTML,50,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134188.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
20260502_020427,CAND-A653BE0155D2,SRC-R-006,区域监管,西北区域,国家能源局西北监管局-通知公告,国家能源局派出机构,国家能源局西北监管局关于推荐西北（陕宁青）电力安全专家委员会委员人选的通知 2019-04-24,2019-04-24,电力安全,HTML,50,低分候选,暂不回填,https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147517.html,https://xbj.nea.gov.cn/dtyw/tzgg/index_21.html
20260502_020427,CAND-35DD33E60C6D,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,国家能源局浙江监管办公室关于征求《浙江省售电市场监管办法（试行）》意见的函 2019-04-26,2019-04-26,市场监管,HTML,50,低分候选,暂不回填,https://zjb.nea.gov.cn/dtyw/tzgg/202309/t20230914_75785.html,https://zjb.nea.gov.cn/dtyw/tzgg/index_9.html
20260502_020427,CAND-1FC8DE730901,SRC-PR-006,省级监管,贵州,国家能源局贵州监管办公室-通知公告,国家能源局贵州监管办公室,关于公布贵州省统调电厂2019年5-6月并网运行考核及辅助服务补偿结果的通知 2019-11-08,2019-05-06,辅助服务,HTML,50,低分候选,暂不回填,https://gzb.nea.gov.cn/dtyw/tzgg/202308/t20230821_3717.html,https://gzb.nea.gov.cn/dtyw/tzgg/index_32.html
20260502_020427,CAND-E1D69F4DD442,SRC-PR-006,省级监管,贵州,国家能源局贵州监管办公室-通知公告,国家能源局贵州监管办公室,关于公布贵州省统调电厂2018年12月并网运行考核及辅助服务补偿结果的通知 2019-05-15,2019-05-15,辅助服务,HTML,50,低分候选,暂不回填,https://gzb.nea.gov.cn/dtyw/tzgg/202308/t20230821_3701.html,https://gzb.nea.gov.cn/dtyw/tzgg/index_33.html
20260502_020427,CAND-C4D0718148B6,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年4月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-05-27,2019-05-27,辅助服务,HTML,50,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134189.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
20260502_020427,CAND-702A24969F4D,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于征求《天中直流配套新能源发电企业与新疆区域燃煤自备电厂调峰替代交易实施细则（征求意... 2019-06-12,2019-06-12,实施细则;调峰,HTML,50,低分候选,暂不回填,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116293.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_26.html
20260502_020427,CAND-E41214DEEAA7,SRC-P-013,省级,四川,四川省发展和改革委员会-政策文件,四川省发展和改革委员会,四川省发展和改革委员会关于印发《四川省生活垃圾焚烧发电中长期专项规划》的通知（川发改环资〔2019〕294号...,2019-06-27,中长期,HTML,50,低分候选,暂不回填,https://fgw.sc.gov.cn/sfgw/zcwj/2019/6/27/88b094c2171041bb887d1b9e6894c13b.shtml,https://fgw.sc.gov.cn/sfgw/zcwj/list_10.shtml
20260502_020427,CAND-842445346F12,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于印发《迎接建国70周年电力安全生产专项整治行动工作方案》的通知 2019-07-02,2019-07-02,电力安全,HTML,50,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110399.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_6.html
20260502_020427,CAND-59DAEE8BD577,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年5月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-07-12,2019-07-12,辅助服务,HTML,50,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134191.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
20260502_020427,CAND-9A899189F2BB,SRC-PR-001,省级监管,江苏,国家能源局江苏监管办公室-通知,国家能源局江苏监管办公室,关于印发2018年下半年江苏统调发电企业辅助服务补偿结果的通知 2019-07-30,2019-07-30,辅助服务,HTML,50,低分候选,暂不回填,https://jsb.nea.gov.cn/dtyw/tz/202309/t20230910_32151.html,https://jsb.nea.gov.cn/dtyw/tz/index_5.html
20260502_020427,CAND-42DCBB679292,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年6月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-08-05,2019-08-05,辅助服务,HTML,50,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134192.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
20260502_020427,CAND-E854055F87C0,SRC-PR-006,省级监管,贵州,国家能源局贵州监管办公室-通知公告,国家能源局贵州监管办公室,关于公布贵州省统调电厂2019年8-9月并网运行考核及辅助服务补偿结果的通知 2019-12-31,2019-08-09,辅助服务,HTML,50,低分候选,暂不回填,https://gzb.nea.gov.cn/dtyw/tzgg/202308/t20230821_3724.html,https://gzb.nea.gov.cn/dtyw/tzgg/index_31.html
20260502_020427,CAND-705C094028A0,SRC-PR-006,省级监管,贵州,国家能源局贵州监管办公室-通知公告,国家能源局贵州监管办公室,关于公布贵州省统调电厂2019年1月并网运行考核及辅助服务补偿结果的通知 2019-08-13,2019-08-13,辅助服务,HTML,50,低分候选,暂不回填,https://gzb.nea.gov.cn/dtyw/tzgg/202308/t20230821_3708.html,https://gzb.nea.gov.cn/dtyw/tzgg/index_32.html
20260502_020427,CAND-66377793A679,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年7月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-08-29,2019-08-29,辅助服务,HTML,50,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134194.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
20260502_020427,CAND-AC20F3670089,SRC-PR-006,省级监管,贵州,国家能源局贵州监管办公室-通知公告,国家能源局贵州监管办公室,关于公布贵州省统调电厂2019年2月并网运行考核及辅助服务补偿结果的通知 2019-09-19,2019-09-19,辅助服务,HTML,50,低分候选,暂不回填,https://gzb.nea.gov.cn/dtyw/tzgg/202308/t20230821_3712.html,https://gzb.nea.gov.cn/dtyw/tzgg/index_32.html
20260502_020427,CAND-8632F733FAE8,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于对《四川省直调发电厂2019年8月辅助服务补偿及并网运行考核情况》进行公示的通知 2019-10-10,2019-10-10,辅助服务,HTML,50,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134197.html,https://scb.nea.gov.cn/dtyw/tzgg/index_28.html
20260502_020427,CAND-7F969F40C177,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,国家能源局浙江监管办公室关于征求2019年度浙江省部分行业放开中长期电力交易相关合同示范文... 2019-10-10,2019-10-10,电力交易;中长期,HTML,50,低分候选,暂不回填,https://zjb.nea.gov.cn/dtyw/tzgg/202309/t20230914_75795.html,https://zjb.nea.gov.cn/dtyw/tzgg/index_9.html
20260502_020427,CAND-8DF156D9B825,SRC-PR-006,省级监管,贵州,国家能源局贵州监管办公室-通知公告,国家能源局贵州监管办公室,关于公布贵州省统调电厂2019年3月并网运行考核及辅助服务补偿结果的通知 2019-10-11,2019-10-11,辅助服务,HTML,50,低分候选,暂不回填,https://gzb.nea.gov.cn/dtyw/tzgg/202308/t20230821_3714.html,https://gzb.nea.gov.cn/dtyw/tzgg/index_32.html
20260502_020427,CAND-8294565E0673,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发《新疆电力市场信用体系建设工作方案》的通知 2019-10-15,2019-10-15,电力市场,HTML,50,低分候选,暂不回填,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116330.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_24.html
20260502_020427,CAND-AC2F77F9E784,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于成立新疆电力市场信用体系建设工作小组的通知 2019-10-15,2019-10-15,电力市场,HTML,50,低分候选,暂不回填,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116329.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_24.html
20260502_020427,CAND-2BEA71D51896,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,国家能源局浙江监管办公室关于印发2019年度浙江省部分行业放开中长期电力交易相关合同示范文... 2019-10-21,2019-10-21,电力交易;中长期,HTML,50,低分候选,暂不回填,https://zjb.nea.gov.cn/dtyw/tzgg/202309/t20230914_75797.html,https://zjb.nea.gov.cn/dtyw/tzgg/index_9.html
20260502_020427,CAND-DCABF076A49E,SRC-PR-001,省级监管,江苏,国家能源局江苏监管办公室-通知,国家能源局江苏监管办公室,关于印发2019年上半年江苏统调发电企业辅助服务补偿结果的通知 2019-10-25,2019-10-25,辅助服务,HTML,50,低分候选,暂不回填,https://jsb.nea.gov.cn/dtyw/tz/202309/t20230910_32159.html,https://jsb.nea.gov.cn/dtyw/tz/index_5.html
